Row;Dim_0;Dim_1=0;Dim_2=0;Dim_3=0;Dim_4=0;Dim_5=0;Dim_6=0;Dim_7=0;Dim_8=0;Dim_9=0;Dim_10=0;Dim_11=0;Dim_12=0;Dim_13=0;Dim_14=0;Dim_15=0;Dim_16;Dim_17;Dim_18;Dim_19;Dim_20;;
5385;0,187500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008491;0,069638;0,100334;0,263889;0,128125;;
5386;0,562500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007547;0,058496;0,128763;0,259259;0,165625;;
5387;0,375000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000906;0,019499;0,103679;0,069444;0,309375;;
5388;0,583333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,058496;0,103679;0,231481;0,145312;;
5389;0,729167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,011887;0,075209;0,107023;0,217593;0,157813;;
5390;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,041783;0,137124;0,300926;0,156250;;
5391;0,208333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001283;0,091922;0,153846;0,365741;0,149547;;
5392;0,656250;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,032075;0,109192;0,178930;0,388889;0,165625;;
5393;0,656250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,017528;0,136490;0,150502;0,361111;0,147234;;
5394;0,729167;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003774;0,164345;0,158863;0,449074;0,129688;;
5395;0,770833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000925;0,064067;0,143813;0,212963;0,215625;;
5396;0,562500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005660;0,091922;0,153846;0,314815;0,170313;;
5397;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007358;0,109192;0,234114;0,458333;0,185937;;
5398;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,130919;0,178930;0,370370;0,171875;;
5399;0,250000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,182274;0,370370;0,175000;;
5400;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005283;0,097493;0,168896;0,254630;0,220312;;
5401;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001358;0,142061;0,192308;0,365741;0,186906;;
5402;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000642;0,036212;0,107023;0,458333;0,084375;;
5403;0,447917;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,003019;0,130919;0,214047;0,421296;0,184375;;
5404;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,103064;0,128763;0,208333;0,195313;;
5405;0,468750;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,001396;0,113092;0,209030;0,416667;0,182813;;
5406;0,468750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,050943;0,136490;0,148829;0,324074;0,160937;;
5407;0,395833;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,193980;0,250000;0,256250;;
5408;0,343750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
5409;0,708333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001245;0,119777;0,250836;0,402778;0,223437;;
5410;0,770833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,091922;0,202341;0,268519;0,253125;;
5411;0,833333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,932075;0,025070;0,016722;0,564815;0,010938;;
5412;0,458333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002453;0,091922;0,147157;0,185185;0,243750;;
5413;0,604167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003925;0,113092;0,175585;0,351852;0,176563;;
5414;0,562500;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000113;0,109192;0,249164;0,259259;0,320313;;
5415;0,552083;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0,003585;0,125348;0,265886;0,402778;0,239062;;
5416;0,229167;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000113;1,000000;0,715719;0,231481;1,000000;;
5417;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,091922;0,175585;0,310185;0,195313;;
5418;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,130919;0,212375;0,356481;0,210938;;
5419;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,056604;0,142061;0,249164;0,606481;0,156250;;
5420;0,687500;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0,004340;0,147632;0,204013;0,388889;0,189063;;
5421;0,302083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008302;0,147632;0,215719;0,379630;0,203125;;
5422;0,354167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,108635;0,130435;0,421296;0,123438;;
5423;0,812500;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0,003585;0,108635;0,312709;0,402778;0,278125;;
5424;0,208333;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0,013396;0,158774;0,076923;0,388889;0,071875;;
5425;0,635417;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,109192;0,115385;0,254630;0,151563;;
5426;0,416667;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,103064;0,272575;0,379630;0,257813;;
5427;0,489583;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0,002264;0,109192;0,172241;0,254630;0,225000;;
5428;0,552083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000208;0,109192;0,250836;0,291667;0,293750;;
5429;0,593750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005849;0,103064;0,219064;0,379630;0,206250;;
5430;0,677083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,136490;0,242475;0,333333;0,254688;;
5431;0,593750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,136490;0,265886;0,509259;0,195313;;
5432;0,656250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,045283;0,058496;0,163880;0,300926;0,187500;;
5433;0,458333;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0,000736;0,136490;0,197324;0,402778;0,176563;;
5434;0,781250;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,000132;0,181058;0,302676;0,384259;0,282812;;
5435;0,239583;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,140468;0,398148;0,126563;;
5436;0,500000;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;0,000151;0,147632;0,259197;0,402778;0,228125;;
5437;0,145833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,109192;0,207358;0,458333;0,167188;;
5438;0,343750;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0,000113;0,214485;0,244147;0,388889;0,226562;;
5439;0,229167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,109192;0,244147;0,449074;0,200000;;
5440;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,109192;0,259197;0,495370;0,195313;;
5441;0,604167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003208;0,080780;0,197324;0,273148;0,243750;;
5442;0,375000;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,003585;0,125348;0,183946;0,324074;0,198438;;
5443;0,437500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,001604;0,097493;0,152174;0,259259;0,195313;;
5444;0,520833;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,136490;0,192308;0,305556;0,217187;;
5445;0,520833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,109192;0,185619;0,347222;0,189063;;
5446;0,468750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,130919;0,190635;0,291667;0,223437;;
5447;0,864583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
5448;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,030189;0,091922;0,175585;0,546296;0,120313;;
5449;0,260417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,202341;0,402778;0,178125;;
5450;0,625000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,010189;0,109192;0,275920;0,351852;0,278125;;
5451;0,500000;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0,000132;0,214485;0,371237;0,495370;0,279688;;
5452;0,291667;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001283;0,109192;0,270903;0,430556;0,229688;;
5453;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,109192;0,212375;0,365741;0,206391;;
5454;0,489583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000113;0,103064;0,202341;0,263889;0,256250;;
5455;0,593750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,080780;0,160535;0,254630;0,209375;;
5456;0,385417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003585;0,125348;0,297659;0,402778;0,267187;;
5457;0,760417;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,041509;0,108635;0,145485;0,430556;0,123438;;
5458;0,197917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,001887;0,130919;0,272575;0,370370;0,262500;;
5459;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,091922;0,209030;0,347222;0,212500;;
5460;0,885417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006415;0,036212;0,158863;0,314815;0,175000;;
5461;0,677083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000717;0,230641;0,295987;0,694444;0,164063;;
5462;0,531250;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0,116981;0,050696;0,000836;0,472222;0,000781;;
5463;0,291667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,113092;0,240803;0,476852;0,185937;;
5464;0,500000;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000434;0,109192;0,207358;0,310185;0,231250;;
5465;0,885417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,036212;0,172241;0,250000;0,228125;;
5466;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,120401;0,240741;0,164063;;
5467;0,229167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,119777;0,207358;0,458333;0,167188;;
5468;0,239583;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0,001774;0,203343;0,314381;0,824074;0,148438;;
5469;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,019499;0,066890;0,458333;0,053125;;
5470;0,729167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008491;0,052925;0,138796;0,287037;0,164063;;
5471;0,770833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,012453;0,075209;0,188963;0,356481;0,187500;;
5472;0,208333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000660;0,047354;0,110368;0,365741;0,107313;;
5473;0,250000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000887;0,108635;0,127090;0,365741;0,123562;;
5474;0,718750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007547;0,019499;0,076923;0,157407;0,143750;;
5475;0,197917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000906;0,075209;0,197324;0,365741;0,191781;;
5476;0,583333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008113;0,052925;0,080268;0,300926;0,092187;;
5477;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001660;0,064067;0,180602;0,291667;0,212500;;
5478;0,760417;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,007736;0,064067;0,202341;0,356481;0,201563;;
5479;0,520833;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,225753;0,310185;0,251563;;
5480;0,333333;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3,8e-05;0,109192;0,227425;0,217593;0,335938;;
5481;0,489583;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,012453;0,080780;0,182274;0,319444;0,198438;;
5482;0,739583;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,006792;0,109192;0,142140;0,375000;0,135938;;
5483;0,437500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003585;0,181058;0,180602;0,472222;0,140625;;
5484;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003396;0,108635;0,193980;0,449074;0,157813;;
5485;0,687500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001415;0,091922;0,242475;0,333333;0,254688;;
5486;0,687500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,153203;0,162207;0,231481;0,228125;;
5487;0,541667;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,041509;0,109192;0,157191;0,305556;0,178125;;
5488;0,812500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005660;0,052925;0,229097;0,291667;0,268750;;
5489;0,385417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,109192;0,165552;0,337963;0,171875;;
5490;0,760417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,069638;0,130435;0,263889;0,165625;;
5491;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
5492;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,113092;0,170569;0,282407;0,204688;;
5493;0,739583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008679;0,109192;0,173913;0,361111;0,171875;;
5494;0,187500;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,090566;0,109192;0,229097;0,458333;0,181250;;
5495;0,583333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,058496;0,163880;0,217593;0,240625;;
5496;0,229167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,167224;0,365741;0,162500;;
5497;0,375000;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000170;0,103064;0,177258;0,277778;0,215625;;
5498;0,781250;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,009245;0,052925;0,200669;0,430556;0,170313;;
5499;0,416667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003585;0,108635;0,232441;0,282407;0,279688;;
5500;0,416667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003019;0,097493;0,182274;0,296296;0,210938;;
5501;0,312500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002264;0,091922;0,165552;0,319444;0,179688;;
5502;0,218750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002830;0,091922;0,173913;0,254630;0,226562;;
5503;0,572917;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,002264;0,109192;0,190635;0,398148;0,173438;;
5504;0,187500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,153203;0,140468;0,333333;0,148438;;
5505;0,270833;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,001396;0,108635;0,177258;0,199074;0,278125;;
5506;0,468750;1;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0,006415;0,097493;0,202341;0,337963;0,210938;;
5507;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,741509;0,050696;0,021739;0,458333;0,017187;;
5508;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,028302;0,108635;0,130435;0,305556;0,146875;;
5509;0,802083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004717;0,080780;0,210702;0,365741;0,204766;;
5510;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,011321;0,058496;0,198997;0,263889;0,253125;;
5511;0,635417;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,002264;0,069638;0,178930;0,347222;0,181250;;
5512;0,697917;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,037736;0,109192;0,155518;0,375000;0,148438;;
5513;0,697917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002830;0,108635;0,165552;0,328704;0,176563;;
5514;0,291667;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,008113;0,203343;0,204013;0,597222;0,129688;;
5515;0,468750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006604;0,108635;0,173913;0,337963;0,181250;;
5516;0,468750;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,002830;0,125348;0,157191;0,324074;0,168750;;
5517;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006981;0,108635;0,075251;0,268519;0,095313;;
5518;0,635417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,109434;0,050696;0,056856;0,388889;0,053125;;
5519;0,739583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004340;0,113092;0,113712;0,273148;0,140625;;
5520;0,562500;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,097493;0,212375;0,375000;0,203125;;
5521;0,718750;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0,069811;0,069638;0,153846;0,384259;0,143750;;
5522;0,687500;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009057;0,064067;0,210702;0,347222;0,214063;;
5523;0,541667;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,002075;0,103064;0,123746;0,231481;0,173438;;
5524;0,583333;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,109192;0,128763;0,296296;0,150000;;
5525;0,250000;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0,003585;0,113092;0,155518;0,356481;0,154688;;
5526;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006604;0,058496;0,096990;0,337963;0,101563;;
5527;0,708333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,052925;0,279264;0,365741;0,271359;;
5528;0,677083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004906;0,064067;0,175585;0,361111;0,171875;;
5529;0,604167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,012830;0,103064;0,147157;0,375000;0,140625;;
5530;0,635417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,014906;0,097493;0,152174;0,361111;0,148875;;
5531;0,416667;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,002264;0,091922;0,123746;0,282407;0,148438;;
5532;0,781250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,017528;0,091922;0,175585;0,444444;0,145312;;
5533;0,541667;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,007170;0,103064;0,175585;0,388889;0,162500;;
5534;0,218750;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0,001245;0,119777;0,197324;0,486111;0,150000;;
5535;0,697917;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,140468;0,351852;0,140625;;
5536;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,376045;0,178930;0,365741;0,173438;;
5537;0,604167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000132;0,130919;0,240803;0,421296;0,207813;;
5538;0,677083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,108635;0,147157;0,337963;0,153125;;
5539;0,343750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000132;0,186630;0,152174;0,416667;0,132812;;
5540;0,458333;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,005660;0,113092;0,175585;0,458333;0,140625;;
5541;0,416667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001811;0,108635;0,167224;0,370370;0,160937;;
5542;0,666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,020755;0,091922;0,118729;0,282407;0,143750;;
5543;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,109192;0,160535;0,384259;0,150000;;
5544;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000283;0,109192;0,167224;0,365741;0,162500;;
5545;0,583333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,136490;0,198997;0,393519;0,182813;;
5546;0,145833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,113092;0,185619;0,337963;0,193750;;
5547;1,000000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005472;0,025070;0,165552;0,217593;0,243750;;
5548;1,000000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004340;0,097493;0,152174;0,333333;0,159375;;
5549;0,791667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000132;0,130919;0,414716;0,402778;0,368750;;
5550;0,739583;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,109192;0,128763;0,365741;0,125000;;
5551;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,147632;0,186104;0,365741;0,180875;;
5552;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,130919;0,183946;0,393519;0,168750;;
5553;0,572917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001208;0,130919;0,140468;0,347222;0,143750;;
5554;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,119777;0,219064;0,361111;0,215625;;
5555;0,416667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003019;0,169916;0,098662;0,351852;0,100000;;
5556;0,416667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,006792;0,186630;0,162207;0,416667;0,142188;;
5557;0,500000;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,037736;0,050696;0,005017;0,384259;0,004688;;
5558;0,500000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,097493;0,160535;0,444444;0,132812;;
5559;0,281250;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0,000189;0,526462;0,147157;0,439815;0,121875;;
5560;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,175487;0,177258;0,402778;0,156250;;
5561;0,562500;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0,004906;0,130919;0,120401;0,370370;0,115625;;
5562;0,614583;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,004377;0,147632;0,115385;0,314815;0,128125;;
5563;0,614583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000151;0,153203;0,265886;0,439815;0,221875;;
5564;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,133779;0,342593;0,137500;;
5565;0,437500;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,013585;0,125348;0,132107;0,379630;0,125000;;
5566;0,260417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002075;0,125348;0,157191;0,282407;0,189063;;
5567;0,572917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009623;0,158774;0,219064;0,384259;0,204688;;
5568;0,572917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005849;0,047354;0,091973;0,203704;0,142188;;
5569;0,666667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,125348;0,195652;0,402778;0,175000;;
5570;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005472;0,047354;0,080268;0,208333;0,123438;;
5571;0,781250;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,005849;0,075209;0,157191;0,393519;0,143750;;
5572;0,281250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,047354;0,093645;0,513889;0,067188;;
5573;0,687500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005660;0,086351;0,130435;0,217593;0,192187;;
5574;0,479167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005849;0,130919;0,152174;0,430556;0,129688;;
5575;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000509;0,086351;0,122074;0,277778;0,148438;;
5576;0,854167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,009245;0,064067;0,088629;0,263889;0,112500;;
5577;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,113092;0,180602;0,324074;0,193750;;
5578;0,635417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005094;0,108635;0,168896;0,254630;0,220312;;
5579;0,770833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,125348;0,168896;0,361111;0,165625;;
5580;0,729167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001566;0,164345;0,254181;0,449074;0,207813;;
5581;0,416667;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001679;0,125348;0,160535;0,375000;0,153125;;
5582;0,427083;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,000245;0,113092;0,137124;0,268519;0,171875;;
5583;0,479167;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,004340;0,125348;0,122074;0,333333;0,128125;;
5584;0,479167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,020755;0,113092;0,155518;0,416667;0,135938;;
5585;0,520833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000151;0,109192;0,240803;0,300926;0,275000;;
5586;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008113;0,109192;0,127090;0,375000;0,121875;;
5587;0,437500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004717;0,142061;0,155518;0,402778;0,137500;;
5588;0,583333;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
5589;0,385417;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,109192;0,192308;0,347222;0,195313;;
5590;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001132;0,136490;0,122074;0,365741;0,118688;;
5591;0,802083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008491;0,047354;0,112040;0,263889;0,142188;;
5592;0,770833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,069638;0,137124;0,212963;0,204688;;
5593;0,833333;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,010189;0,113092;0,167224;0,430556;0,142188;;
5594;0,927083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,097493;0,160535;0,356481;0,159375;;
5595;0,885417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,119777;0,122074;0,300926;0,140625;;
5596;0,385417;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,001094;0,125348;0,162207;0,365741;0,157813;;
